order_id,order_code,customer_id,sku_id,quantity,unit_price,total_value,channel,status,order_date,required_date,created_at
9460,ORD-20230626-09460,2015,168,4,228.03,912.12,mobile_app,delivered,2023-06-26 17:17:00,2023-06-28 17:17:00,2023-06-26 17:17:00
9461,ORD-20231017-09461,4324,341,5,141.52,707.6,website,delivered,2023-10-17 17:13:00,2023-10-21 17:13:00,2023-10-17 17:13:00
9462,ORD-20231206-09462,455,9,1,94.93,94.93,website,delivered,2023-12-06 16:45:00,2023-12-09 16:45:00,2023-12-06 16:45:00
9463,ORD-20230317-09463,1535,364,3,48.42,145.26,website,delivered,2023-03-17 14:02:00,2023-03-21 14:02:00,2023-03-17 14:02:00
9464,ORD-20231126-09464,3327,247,3,164.24,492.72,website,delivered,2023-11-26 09:25:00,2023-12-02 09:25:00,2023-11-26 09:25:00
9465,ORD-20230205-09465,3875,397,5,54.59,272.95,marketplace,delivered,2023-02-05 21:00:00,2023-02-08 21:00:00,2023-02-05 21:00:00
9466,ORD-20230822-09466,2912,476,2,74.16,148.32,mobile_app,delivered,2023-08-22 20:58:00,2023-08-29 20:58:00,2023-08-22 20:58:00
9467,ORD-20230311-09467,3367,463,1,346.96,346.96,website,delivered,2023-03-11 09:59:00,2023-03-17 09:59:00,2023-03-11 09:59:00
9468,ORD-20230804-09468,4652,455,2,444.13,888.26,marketplace,delivered,2023-08-04 08:51:00,2023-08-09 08:51:00,2023-08-04 08:51:00
9469,ORD-20230411-09469,1072,259,4,241.95,967.8,website,delivered,2023-04-11 19:17:00,2023-04-18 19:17:00,2023-04-11 19:17:00
9470,ORD-20230123-09470,897,176,5,391.09,1955.45,mobile_app,delivered,2023-01-23 16:20:00,2023-01-29 16:20:00,2023-01-23 16:20:00
9471,ORD-20230214-09471,4705,236,2,25.93,51.86,mobile_app,delivered,2023-02-14 11:11:00,2023-02-17 11:11:00,2023-02-14 11:11:00
9472,ORD-20230525-09472,1731,343,2,192.89,385.78,website,delivered,2023-05-25 11:33:00,2023-05-29 11:33:00,2023-05-25 11:33:00
9473,ORD-20231005-09473,2387,440,4,176.82,707.28,website,delivered,2023-10-05 15:18:00,2023-10-09 15:18:00,2023-10-05 15:18:00
9474,ORD-20231023-09474,3039,101,4,184.59,738.36,mobile_app,delivered,2023-10-23 08:53:00,2023-10-27 08:53:00,2023-10-23 08:53:00
9475,ORD-20230421-09475,1620,459,3,560.22,1680.66,website,shipped,2023-04-21 16:23:00,2023-04-26 16:23:00,2023-04-21 16:23:00
9476,ORD-20231104-09476,3721,398,4,184.21,736.84,marketplace,delivered,2023-11-04 13:18:00,2023-11-10 13:18:00,2023-11-04 13:18:00
9477,ORD-20231217-09477,3446,490,4,76.29,305.16,website,delivered,2023-12-17 08:22:00,2023-12-20 08:22:00,2023-12-17 08:22:00
9478,ORD-20230905-09478,2063,437,1,173.19,173.19,website,shipped,2023-09-05 21:15:00,2023-09-09 21:15:00,2023-09-05 21:15:00
9479,ORD-20230523-09479,2513,142,1,106.98,106.98,marketplace,delivered,2023-05-23 19:40:00,2023-05-30 19:40:00,2023-05-23 19:40:00
9480,ORD-20231022-09480,169,50,4,233.57,934.28,website,delivered,2023-10-22 21:27:00,2023-10-27 21:27:00,2023-10-22 21:27:00
9481,ORD-20231106-09481,2170,52,4,484.01,1936.04,website,delivered,2023-11-06 10:14:00,2023-11-13 10:14:00,2023-11-06 10:14:00
9482,ORD-20230610-09482,3194,145,5,15.03,75.15,website,delivered,2023-06-10 11:43:00,2023-06-13 11:43:00,2023-06-10 11:43:00
9483,ORD-20231105-09483,1852,306,4,83.89,335.56,mobile_app,cancelled,2023-11-05 22:35:00,2023-11-07 22:35:00,2023-11-05 22:35:00
9484,ORD-20231201-09484,831,392,2,164.95,329.9,website,delivered,2023-12-01 20:00:00,2023-12-08 20:00:00,2023-12-01 20:00:00
9485,ORD-20230626-09485,4653,447,4,31.18,124.72,mobile_app,shipped,2023-06-26 15:36:00,2023-06-30 15:36:00,2023-06-26 15:36:00
9486,ORD-20230713-09486,712,310,2,43.87,87.74,mobile_app,delivered,2023-07-13 08:06:00,2023-07-20 08:06:00,2023-07-13 08:06:00
9487,ORD-20230710-09487,3191,2,3,85.56,256.68,mobile_app,delivered,2023-07-10 13:48:00,2023-07-15 13:48:00,2023-07-10 13:48:00
9488,ORD-20231212-09488,2313,89,3,120.7,362.1,website,delivered,2023-12-12 15:54:00,2023-12-16 15:54:00,2023-12-12 15:54:00
9489,ORD-20231226-09489,1191,45,5,17.29,86.45,mobile_app,delivered,2023-12-26 22:26:00,2023-12-28 22:26:00,2023-12-26 22:26:00
9490,ORD-20231208-09490,2321,179,5,55.92,279.6,mobile_app,delivered,2023-12-08 14:04:00,2023-12-10 14:04:00,2023-12-08 14:04:00
9491,ORD-20230419-09491,3978,253,4,62.53,250.12,website,delivered,2023-04-19 16:51:00,2023-04-22 16:51:00,2023-04-19 16:51:00
9492,ORD-20230110-09492,4550,17,2,116.49,232.98,website,delivered,2023-01-10 14:59:00,2023-01-15 14:59:00,2023-01-10 14:59:00
9493,ORD-20231115-09493,1933,169,4,132.7,530.8,website,delivered,2023-11-15 09:59:00,2023-11-19 09:59:00,2023-11-15 09:59:00
9494,ORD-20230919-09494,3500,87,5,166.01,830.05,website,delivered,2023-09-19 18:25:00,2023-09-25 18:25:00,2023-09-19 18:25:00
9495,ORD-20231110-09495,3057,324,1,25.44,25.44,website,shipped,2023-11-10 19:46:00,2023-11-13 19:46:00,2023-11-10 19:46:00
9496,ORD-20231027-09496,804,236,2,25.93,51.86,website,delivered,2023-10-27 16:55:00,2023-11-03 16:55:00,2023-10-27 16:55:00
9497,ORD-20230208-09497,1702,251,1,33.75,33.75,website,delivered,2023-02-08 21:53:00,2023-02-15 21:53:00,2023-02-08 21:53:00
9498,ORD-20230524-09498,2095,213,4,94.49,377.96,marketplace,delivered,2023-05-24 17:41:00,2023-05-29 17:41:00,2023-05-24 17:41:00
9499,ORD-20230712-09499,3565,477,3,230.5,691.5,website,returned,2023-07-12 17:13:00,2023-07-15 17:13:00,2023-07-12 17:13:00
9500,ORD-20230127-09500,169,107,5,179.23,896.15,website,delivered,2023-01-27 22:39:00,2023-01-30 22:39:00,2023-01-27 22:39:00
9501,ORD-20230314-09501,3244,262,2,511.26,1022.52,marketplace,shipped,2023-03-14 09:51:00,2023-03-16 09:51:00,2023-03-14 09:51:00
9502,ORD-20231216-09502,3823,364,4,48.42,193.68,marketplace,delivered,2023-12-16 11:00:00,2023-12-23 11:00:00,2023-12-16 11:00:00
9503,ORD-20231022-09503,4527,279,2,23.08,46.16,website,delivered,2023-10-22 11:38:00,2023-10-29 11:38:00,2023-10-22 11:38:00
9504,ORD-20230901-09504,969,465,3,455.87,1367.61,website,shipped,2023-09-01 10:03:00,2023-09-03 10:03:00,2023-09-01 10:03:00
9505,ORD-20230515-09505,4217,189,4,43.32,173.28,mobile_app,delivered,2023-05-15 19:02:00,2023-05-19 19:02:00,2023-05-15 19:02:00
9506,ORD-20230504-09506,2342,236,3,25.93,77.79,website,delivered,2023-05-04 20:19:00,2023-05-08 20:19:00,2023-05-04 20:19:00
9507,ORD-20230521-09507,1851,39,4,196.53,786.12,website,delivered,2023-05-21 12:39:00,2023-05-27 12:39:00,2023-05-21 12:39:00
9508,ORD-20230624-09508,3662,302,2,240.54,481.08,website,delivered,2023-06-24 16:25:00,2023-06-30 16:25:00,2023-06-24 16:25:00
9509,ORD-20230328-09509,4301,145,5,15.03,75.15,website,delivered,2023-03-28 13:56:00,2023-03-31 13:56:00,2023-03-28 13:56:00
9510,ORD-20231105-09510,1593,78,2,146.72,293.44,website,delivered,2023-11-05 19:58:00,2023-11-09 19:58:00,2023-11-05 19:58:00
9511,ORD-20231217-09511,419,271,5,17.33,86.65,mobile_app,returned,2023-12-17 13:36:00,2023-12-19 13:36:00,2023-12-17 13:36:00
9512,ORD-20230126-09512,237,269,1,83.18,83.18,mobile_app,returned,2023-01-26 09:23:00,2023-01-29 09:23:00,2023-01-26 09:23:00
9513,ORD-20230403-09513,3336,31,5,48.35,241.75,mobile_app,delivered,2023-04-03 12:31:00,2023-04-10 12:31:00,2023-04-03 12:31:00
9514,ORD-20230614-09514,2539,346,1,49.98,49.98,website,delivered,2023-06-14 08:50:00,2023-06-17 08:50:00,2023-06-14 08:50:00
9515,ORD-20230617-09515,1029,310,2,43.87,87.74,website,returned,2023-06-17 16:35:00,2023-06-22 16:35:00,2023-06-17 16:35:00
9516,ORD-20230925-09516,4690,92,2,507.22,1014.44,mobile_app,delivered,2023-09-25 16:37:00,2023-10-02 16:37:00,2023-09-25 16:37:00
9517,ORD-20230620-09517,58,237,2,78.13,156.26,website,delivered,2023-06-20 10:55:00,2023-06-27 10:55:00,2023-06-20 10:55:00
9518,ORD-20231228-09518,2918,359,3,99.57,298.71,marketplace,delivered,2023-12-28 20:41:00,2024-01-04 20:41:00,2023-12-28 20:41:00
9519,ORD-20231010-09519,2157,269,3,83.18,249.54,marketplace,shipped,2023-10-10 11:33:00,2023-10-13 11:33:00,2023-10-10 11:33:00
9520,ORD-20231201-09520,3979,196,1,161.96,161.96,mobile_app,delivered,2023-12-01 12:57:00,2023-12-08 12:57:00,2023-12-01 12:57:00
9521,ORD-20231207-09521,423,159,2,64.99,129.98,website,returned,2023-12-07 19:17:00,2023-12-10 19:17:00,2023-12-07 19:17:00
9522,ORD-20230803-09522,3611,303,5,286.03,1430.15,website,shipped,2023-08-03 18:29:00,2023-08-08 18:29:00,2023-08-03 18:29:00
9523,ORD-20231121-09523,3023,472,4,170.27,681.08,website,delivered,2023-11-21 22:10:00,2023-11-25 22:10:00,2023-11-21 22:10:00
9524,ORD-20230723-09524,3223,334,3,595.11,1785.33,mobile_app,delivered,2023-07-23 13:27:00,2023-07-26 13:27:00,2023-07-23 13:27:00
9525,ORD-20230907-09525,1583,31,1,48.35,48.35,website,delivered,2023-09-07 14:35:00,2023-09-13 14:35:00,2023-09-07 14:35:00
9526,ORD-20230516-09526,2841,236,5,25.93,129.65,website,delivered,2023-05-16 09:59:00,2023-05-22 09:59:00,2023-05-16 09:59:00
9527,ORD-20231209-09527,1466,444,1,21.23,21.23,mobile_app,cancelled,2023-12-09 18:01:00,2023-12-15 18:01:00,2023-12-09 18:01:00
9528,ORD-20231116-09528,1523,42,1,123.04,123.04,mobile_app,delivered,2023-11-16 08:05:00,2023-11-19 08:05:00,2023-11-16 08:05:00
9529,ORD-20230927-09529,1319,496,5,277.63,1388.15,website,delivered,2023-09-27 09:46:00,2023-09-30 09:46:00,2023-09-27 09:46:00
9530,ORD-20230506-09530,57,475,4,69.62,278.48,website,delivered,2023-05-06 19:34:00,2023-05-08 19:34:00,2023-05-06 19:34:00
9531,ORD-20231216-09531,1144,33,4,63.25,253.0,mobile_app,cancelled,2023-12-16 16:23:00,2023-12-19 16:23:00,2023-12-16 16:23:00
9532,ORD-20230609-09532,1982,468,4,165.42,661.68,mobile_app,delivered,2023-06-09 22:59:00,2023-06-15 22:59:00,2023-06-09 22:59:00
9533,ORD-20230627-09533,2929,178,1,556.13,556.13,marketplace,delivered,2023-06-27 13:36:00,2023-07-01 13:36:00,2023-06-27 13:36:00
9534,ORD-20230725-09534,3482,418,1,360.91,360.91,website,delivered,2023-07-25 11:43:00,2023-08-01 11:43:00,2023-07-25 11:43:00
9535,ORD-20230407-09535,4344,209,2,123.56,247.12,website,delivered,2023-04-07 18:18:00,2023-04-14 18:18:00,2023-04-07 18:18:00
9536,ORD-20230827-09536,441,225,3,146.44,439.32,website,shipped,2023-08-27 13:29:00,2023-09-01 13:29:00,2023-08-27 13:29:00
9537,ORD-20230407-09537,4714,321,4,38.87,155.48,website,cancelled,2023-04-07 12:57:00,2023-04-09 12:57:00,2023-04-07 12:57:00
9538,ORD-20230408-09538,366,385,5,28.87,144.35,website,delivered,2023-04-08 17:41:00,2023-04-13 17:41:00,2023-04-08 17:41:00
9539,ORD-20230416-09539,105,15,5,128.96,644.8,mobile_app,cancelled,2023-04-16 22:05:00,2023-04-22 22:05:00,2023-04-16 22:05:00
9540,ORD-20230815-09540,2800,296,3,38.9,116.7,marketplace,delivered,2023-08-15 19:38:00,2023-08-21 19:38:00,2023-08-15 19:38:00
9541,ORD-20230601-09541,298,90,3,193.94,581.82,mobile_app,delivered,2023-06-01 15:15:00,2023-06-07 15:15:00,2023-06-01 15:15:00
9542,ORD-20231123-09542,4695,169,4,132.7,530.8,website,delivered,2023-11-23 10:19:00,2023-11-27 10:19:00,2023-11-23 10:19:00
9543,ORD-20230224-09543,906,169,2,132.7,265.4,website,delivered,2023-02-24 16:58:00,2023-03-02 16:58:00,2023-02-24 16:58:00
9544,ORD-20231024-09544,1191,237,5,78.13,390.65,marketplace,delivered,2023-10-24 22:56:00,2023-10-28 22:56:00,2023-10-24 22:56:00
9545,ORD-20230913-09545,4675,162,3,732.96,2198.88,website,delivered,2023-09-13 10:52:00,2023-09-16 10:52:00,2023-09-13 10:52:00
9546,ORD-20230617-09546,1279,51,5,633.34,3166.7,website,delivered,2023-06-17 15:35:00,2023-06-24 15:35:00,2023-06-17 15:35:00
9547,ORD-20230525-09547,2015,73,4,84.33,337.32,website,shipped,2023-05-25 18:43:00,2023-05-28 18:43:00,2023-05-25 18:43:00
9548,ORD-20231208-09548,2954,15,5,128.96,644.8,website,delivered,2023-12-08 12:12:00,2023-12-13 12:12:00,2023-12-08 12:12:00
9549,ORD-20231220-09549,3737,237,2,78.13,156.26,website,delivered,2023-12-20 19:07:00,2023-12-26 19:07:00,2023-12-20 19:07:00
9550,ORD-20230317-09550,2214,476,3,74.16,222.48,mobile_app,delivered,2023-03-17 22:41:00,2023-03-22 22:41:00,2023-03-17 22:41:00
9551,ORD-20230803-09551,3295,54,4,106.69,426.76,website,delivered,2023-08-03 17:22:00,2023-08-10 17:22:00,2023-08-03 17:22:00
9552,ORD-20231209-09552,3332,473,1,277.56,277.56,website,delivered,2023-12-09 14:03:00,2023-12-12 14:03:00,2023-12-09 14:03:00
9553,ORD-20230405-09553,4640,363,4,256.09,1024.36,mobile_app,delivered,2023-04-05 12:57:00,2023-04-09 12:57:00,2023-04-05 12:57:00
9554,ORD-20231107-09554,1644,321,3,38.87,116.61,website,shipped,2023-11-07 10:12:00,2023-11-13 10:12:00,2023-11-07 10:12:00
9555,ORD-20230119-09555,1098,324,4,25.44,101.76,mobile_app,delivered,2023-01-19 15:12:00,2023-01-21 15:12:00,2023-01-19 15:12:00
9556,ORD-20231203-09556,1644,407,2,142.63,285.26,website,delivered,2023-12-03 09:26:00,2023-12-06 09:26:00,2023-12-03 09:26:00
9557,ORD-20230601-09557,1896,51,1,633.34,633.34,website,shipped,2023-06-01 14:17:00,2023-06-03 14:17:00,2023-06-01 14:17:00
9558,ORD-20230523-09558,2914,255,2,182.86,365.72,website,delivered,2023-05-23 14:57:00,2023-05-25 14:57:00,2023-05-23 14:57:00
9559,ORD-20231124-09559,4674,346,1,49.98,49.98,marketplace,shipped,2023-11-24 12:02:00,2023-11-27 12:02:00,2023-11-24 12:02:00
9560,ORD-20230616-09560,3518,294,3,530.88,1592.64,website,delivered,2023-06-16 21:32:00,2023-06-20 21:32:00,2023-06-16 21:32:00
9561,ORD-20230824-09561,2176,409,1,352.31,352.31,website,delivered,2023-08-24 22:57:00,2023-08-28 22:57:00,2023-08-24 22:57:00
9562,ORD-20230226-09562,4494,31,5,48.35,241.75,mobile_app,delivered,2023-02-26 12:09:00,2023-03-03 12:09:00,2023-02-26 12:09:00
9563,ORD-20231221-09563,381,344,3,219.15,657.45,website,delivered,2023-12-21 12:08:00,2023-12-25 12:08:00,2023-12-21 12:08:00
9564,ORD-20230225-09564,3140,270,5,125.41,627.05,mobile_app,shipped,2023-02-25 21:02:00,2023-03-03 21:02:00,2023-02-25 21:02:00
9565,ORD-20231005-09565,2191,189,5,43.32,216.6,website,delivered,2023-10-05 08:25:00,2023-10-09 08:25:00,2023-10-05 08:25:00
9566,ORD-20230506-09566,2968,168,5,228.03,1140.15,mobile_app,delivered,2023-05-06 22:59:00,2023-05-11 22:59:00,2023-05-06 22:59:00
9567,ORD-20231116-09567,1368,308,5,74.0,370.0,mobile_app,delivered,2023-11-16 17:57:00,2023-11-19 17:57:00,2023-11-16 17:57:00
9568,ORD-20230414-09568,3852,444,2,21.23,42.46,marketplace,delivered,2023-04-14 17:14:00,2023-04-16 17:14:00,2023-04-14 17:14:00
9569,ORD-20231113-09569,3662,252,3,37.15,111.45,website,delivered,2023-11-13 09:58:00,2023-11-15 09:58:00,2023-11-13 09:58:00
9570,ORD-20231102-09570,3752,407,5,142.63,713.15,mobile_app,delivered,2023-11-02 11:04:00,2023-11-06 11:04:00,2023-11-02 11:04:00
9571,ORD-20231222-09571,2617,202,5,316.76,1583.8,marketplace,delivered,2023-12-22 20:05:00,2023-12-25 20:05:00,2023-12-22 20:05:00
9572,ORD-20231224-09572,3236,47,5,762.21,3811.05,website,shipped,2023-12-24 13:31:00,2023-12-29 13:31:00,2023-12-24 13:31:00
9573,ORD-20231212-09573,857,26,1,77.84,77.84,marketplace,delivered,2023-12-12 09:33:00,2023-12-16 09:33:00,2023-12-12 09:33:00
9574,ORD-20230915-09574,223,20,1,392.35,392.35,mobile_app,delivered,2023-09-15 11:46:00,2023-09-22 11:46:00,2023-09-15 11:46:00
9575,ORD-20231116-09575,2622,190,4,32.26,129.04,mobile_app,delivered,2023-11-16 10:21:00,2023-11-23 10:21:00,2023-11-16 10:21:00
9576,ORD-20230722-09576,4708,165,4,133.08,532.32,website,returned,2023-07-22 09:11:00,2023-07-24 09:11:00,2023-07-22 09:11:00
9577,ORD-20230915-09577,717,357,2,144.0,288.0,marketplace,delivered,2023-09-15 19:17:00,2023-09-17 19:17:00,2023-09-15 19:17:00
9578,ORD-20231021-09578,4656,368,2,110.92,221.84,mobile_app,delivered,2023-10-21 12:46:00,2023-10-27 12:46:00,2023-10-21 12:46:00
9579,ORD-20231016-09579,4874,19,5,75.04,375.2,marketplace,delivered,2023-10-16 19:15:00,2023-10-20 19:15:00,2023-10-16 19:15:00
9580,ORD-20231219-09580,1094,112,2,132.32,264.64,website,shipped,2023-12-19 21:49:00,2023-12-24 21:49:00,2023-12-19 21:49:00
9581,ORD-20230607-09581,1497,140,3,93.8,281.4,website,shipped,2023-06-07 11:49:00,2023-06-13 11:49:00,2023-06-07 11:49:00
9582,ORD-20231213-09582,2187,274,1,132.26,132.26,mobile_app,delivered,2023-12-13 15:33:00,2023-12-15 15:33:00,2023-12-13 15:33:00
9583,ORD-20230213-09583,4397,73,5,84.33,421.65,mobile_app,shipped,2023-02-13 11:02:00,2023-02-19 11:02:00,2023-02-13 11:02:00
9584,ORD-20230211-09584,2696,66,4,83.87,335.48,mobile_app,cancelled,2023-02-11 10:13:00,2023-02-16 10:13:00,2023-02-11 10:13:00
9585,ORD-20230527-09585,3375,473,2,277.56,555.12,website,delivered,2023-05-27 21:30:00,2023-05-30 21:30:00,2023-05-27 21:30:00
9586,ORD-20230509-09586,81,392,4,164.95,659.8,website,shipped,2023-05-09 20:05:00,2023-05-11 20:05:00,2023-05-09 20:05:00
9587,ORD-20231221-09587,2500,88,2,41.32,82.64,mobile_app,shipped,2023-12-21 22:07:00,2023-12-28 22:07:00,2023-12-21 22:07:00
9588,ORD-20231115-09588,901,206,2,417.7,835.4,website,delivered,2023-11-15 20:11:00,2023-11-17 20:11:00,2023-11-15 20:11:00
9589,ORD-20231228-09589,4927,172,1,244.21,244.21,mobile_app,shipped,2023-12-28 21:21:00,2023-12-30 21:21:00,2023-12-28 21:21:00
9590,ORD-20230619-09590,3602,388,3,162.23,486.69,website,delivered,2023-06-19 08:36:00,2023-06-26 08:36:00,2023-06-19 08:36:00
9591,ORD-20230724-09591,3127,259,5,241.95,1209.75,mobile_app,delivered,2023-07-24 21:05:00,2023-07-31 21:05:00,2023-07-24 21:05:00
9592,ORD-20230628-09592,1052,62,1,47.58,47.58,mobile_app,delivered,2023-06-28 17:42:00,2023-07-01 17:42:00,2023-06-28 17:42:00
9593,ORD-20231127-09593,1130,364,5,48.42,242.1,website,delivered,2023-11-27 21:48:00,2023-12-03 21:48:00,2023-11-27 21:48:00
9594,ORD-20230119-09594,4003,198,5,39.79,198.95,website,delivered,2023-01-19 13:28:00,2023-01-21 13:28:00,2023-01-19 13:28:00
9595,ORD-20230805-09595,3780,134,2,196.54,393.08,website,delivered,2023-08-05 11:12:00,2023-08-08 11:12:00,2023-08-05 11:12:00
9596,ORD-20231107-09596,4003,189,1,43.32,43.32,website,cancelled,2023-11-07 15:18:00,2023-11-11 15:18:00,2023-11-07 15:18:00
9597,ORD-20231105-09597,4217,253,4,62.53,250.12,website,delivered,2023-11-05 09:18:00,2023-11-11 09:18:00,2023-11-05 09:18:00
9598,ORD-20231013-09598,3124,168,4,228.03,912.12,website,delivered,2023-10-13 12:42:00,2023-10-20 12:42:00,2023-10-13 12:42:00
9599,ORD-20230924-09599,3695,122,4,218.53,874.12,website,delivered,2023-09-24 20:23:00,2023-09-27 20:23:00,2023-09-24 20:23:00
9600,ORD-20230909-09600,3809,199,3,318.68,956.04,website,returned,2023-09-09 16:17:00,2023-09-16 16:17:00,2023-09-09 16:17:00
9601,ORD-20231002-09601,4312,9,3,94.93,284.79,mobile_app,shipped,2023-10-02 10:37:00,2023-10-06 10:37:00,2023-10-02 10:37:00
9602,ORD-20230311-09602,816,383,5,156.75,783.75,website,delivered,2023-03-11 20:48:00,2023-03-17 20:48:00,2023-03-11 20:48:00
9603,ORD-20230206-09603,4380,84,3,67.54,202.62,mobile_app,delivered,2023-02-06 14:06:00,2023-02-11 14:06:00,2023-02-06 14:06:00
9604,ORD-20231202-09604,3035,17,1,116.49,116.49,website,delivered,2023-12-02 20:39:00,2023-12-05 20:39:00,2023-12-02 20:39:00
9605,ORD-20231009-09605,1944,327,3,303.74,911.22,website,cancelled,2023-10-09 21:46:00,2023-10-16 21:46:00,2023-10-09 21:46:00
9606,ORD-20230210-09606,489,384,5,74.01,370.05,website,delivered,2023-02-10 16:04:00,2023-02-15 16:04:00,2023-02-10 16:04:00
9607,ORD-20231025-09607,4274,397,4,54.59,218.36,mobile_app,delivered,2023-10-25 12:54:00,2023-10-31 12:54:00,2023-10-25 12:54:00
9608,ORD-20230809-09608,1089,248,4,40.12,160.48,mobile_app,delivered,2023-08-09 21:36:00,2023-08-14 21:36:00,2023-08-09 21:36:00
9609,ORD-20231006-09609,4573,99,3,458.42,1375.26,mobile_app,delivered,2023-10-06 13:13:00,2023-10-13 13:13:00,2023-10-06 13:13:00
9610,ORD-20230611-09610,1045,364,4,48.42,193.68,website,delivered,2023-06-11 16:01:00,2023-06-15 16:01:00,2023-06-11 16:01:00
9611,ORD-20230914-09611,1493,348,5,181.76,908.8,marketplace,delivered,2023-09-14 10:56:00,2023-09-19 10:56:00,2023-09-14 10:56:00
9612,ORD-20230209-09612,673,126,5,102.22,511.1,mobile_app,delivered,2023-02-09 15:02:00,2023-02-16 15:02:00,2023-02-09 15:02:00
9613,ORD-20230418-09613,3909,451,4,82.44,329.76,website,shipped,2023-04-18 11:23:00,2023-04-20 11:23:00,2023-04-18 11:23:00
9614,ORD-20230325-09614,1701,49,1,472.98,472.98,website,delivered,2023-03-25 10:37:00,2023-03-28 10:37:00,2023-03-25 10:37:00
9615,ORD-20231112-09615,3430,492,3,387.92,1163.76,website,shipped,2023-11-12 21:58:00,2023-11-15 21:58:00,2023-11-12 21:58:00
9616,ORD-20230408-09616,4123,425,1,148.86,148.86,mobile_app,delivered,2023-04-08 12:17:00,2023-04-12 12:17:00,2023-04-08 12:17:00
9617,ORD-20230709-09617,713,342,1,61.37,61.37,mobile_app,delivered,2023-07-09 12:29:00,2023-07-14 12:29:00,2023-07-09 12:29:00
9618,ORD-20230103-09618,400,472,3,170.27,510.81,mobile_app,delivered,2023-01-03 15:16:00,2023-01-05 15:16:00,2023-01-03 15:16:00
9619,ORD-20230619-09619,4818,359,5,99.57,497.85,mobile_app,returned,2023-06-19 08:41:00,2023-06-26 08:41:00,2023-06-19 08:41:00
9620,ORD-20231113-09620,4911,92,5,507.22,2536.1,website,delivered,2023-11-13 19:19:00,2023-11-19 19:19:00,2023-11-13 19:19:00
9621,ORD-20230321-09621,4866,225,1,146.44,146.44,website,delivered,2023-03-21 16:55:00,2023-03-27 16:55:00,2023-03-21 16:55:00
9622,ORD-20230913-09622,175,31,1,48.35,48.35,website,delivered,2023-09-13 22:03:00,2023-09-15 22:03:00,2023-09-13 22:03:00
9623,ORD-20230215-09623,2033,191,2,59.38,118.76,marketplace,returned,2023-02-15 13:39:00,2023-02-19 13:39:00,2023-02-15 13:39:00
9624,ORD-20230321-09624,3356,367,5,57.27,286.35,mobile_app,delivered,2023-03-21 10:21:00,2023-03-28 10:21:00,2023-03-21 10:21:00
9625,ORD-20230908-09625,1020,191,2,59.38,118.76,marketplace,delivered,2023-09-08 13:23:00,2023-09-13 13:23:00,2023-09-08 13:23:00
9626,ORD-20230320-09626,74,162,3,732.96,2198.88,mobile_app,delivered,2023-03-20 08:53:00,2023-03-24 08:53:00,2023-03-20 08:53:00
9627,ORD-20231224-09627,1154,297,2,30.63,61.26,website,delivered,2023-12-24 09:41:00,2023-12-28 09:41:00,2023-12-24 09:41:00
9628,ORD-20231120-09628,984,430,1,539.22,539.22,website,delivered,2023-11-20 22:00:00,2023-11-26 22:00:00,2023-11-20 22:00:00
9629,ORD-20230405-09629,512,18,2,633.82,1267.64,website,delivered,2023-04-05 14:20:00,2023-04-08 14:20:00,2023-04-05 14:20:00
9630,ORD-20230511-09630,4664,191,5,59.38,296.9,website,delivered,2023-05-11 22:39:00,2023-05-17 22:39:00,2023-05-11 22:39:00
9631,ORD-20230404-09631,1757,78,4,146.72,586.88,marketplace,delivered,2023-04-04 15:18:00,2023-04-06 15:18:00,2023-04-04 15:18:00
9632,ORD-20230405-09632,4770,345,4,235.86,943.44,mobile_app,shipped,2023-04-05 21:11:00,2023-04-10 21:11:00,2023-04-05 21:11:00
9633,ORD-20231122-09633,4774,50,2,233.57,467.14,marketplace,shipped,2023-11-22 09:39:00,2023-11-29 09:39:00,2023-11-22 09:39:00
9634,ORD-20231225-09634,276,333,3,87.49,262.47,website,delivered,2023-12-25 14:35:00,2023-12-30 14:35:00,2023-12-25 14:35:00
9635,ORD-20230304-09635,2637,144,5,193.64,968.2,website,shipped,2023-03-04 13:56:00,2023-03-10 13:56:00,2023-03-04 13:56:00
9636,ORD-20230507-09636,4115,97,2,51.69,103.38,mobile_app,delivered,2023-05-07 16:29:00,2023-05-11 16:29:00,2023-05-07 16:29:00
9637,ORD-20231126-09637,2104,471,1,198.71,198.71,mobile_app,delivered,2023-11-26 08:22:00,2023-12-02 08:22:00,2023-11-26 08:22:00
9638,ORD-20231018-09638,929,9,4,94.93,379.72,website,delivered,2023-10-18 21:45:00,2023-10-20 21:45:00,2023-10-18 21:45:00
9639,ORD-20230617-09639,4413,223,4,312.59,1250.36,website,delivered,2023-06-17 09:31:00,2023-06-20 09:31:00,2023-06-17 09:31:00
9640,ORD-20230401-09640,1818,9,1,94.93,94.93,website,shipped,2023-04-01 16:17:00,2023-04-07 16:17:00,2023-04-01 16:17:00
9641,ORD-20230111-09641,864,246,1,133.57,133.57,website,delivered,2023-01-11 11:13:00,2023-01-15 11:13:00,2023-01-11 11:13:00
9642,ORD-20230914-09642,2646,253,4,62.53,250.12,mobile_app,shipped,2023-09-14 11:37:00,2023-09-18 11:37:00,2023-09-14 11:37:00
9643,ORD-20230518-09643,4910,159,5,64.99,324.95,website,delivered,2023-05-18 12:20:00,2023-05-24 12:20:00,2023-05-18 12:20:00
