pick_id,order_id,employee_id,sku_id,qty_requested,qty_picked,is_correct,error_type,started_at,completed_at,lines_picked,created_at
9093,9551,19,54,4,4,True,,2023-08-03 22:07:00,2023-08-03 22:23:00,1,2023-08-03 22:07:00
9094,9552,21,473,1,1,True,,2023-12-09 17:13:00,2023-12-09 17:23:00,1,2023-12-09 17:13:00
9095,9553,22,363,4,0,False,wrong_qty,2023-04-05 14:19:00,2023-04-05 14:39:00,1,2023-04-05 14:19:00
9096,9554,1,321,3,3,True,,2023-11-07 13:37:00,2023-11-07 14:06:00,1,2023-11-07 13:37:00
9097,9555,11,324,4,4,True,,2023-01-19 17:22:00,2023-01-19 17:52:00,1,2023-01-19 17:22:00
9098,9556,8,407,2,2,True,,2023-12-03 12:16:00,2023-12-03 12:32:00,1,2023-12-03 12:16:00
9099,9557,7,51,1,1,True,,2023-06-01 15:35:00,2023-06-01 16:04:00,1,2023-06-01 15:35:00
9100,9558,15,255,2,2,True,,2023-05-23 16:22:00,2023-05-23 16:50:00,1,2023-05-23 16:22:00
9101,9559,3,346,1,1,True,,2023-11-24 14:35:00,2023-11-24 14:50:00,1,2023-11-24 14:35:00
9102,9560,25,294,3,3,True,,2023-06-16 22:49:00,2023-06-16 23:19:00,1,2023-06-16 22:49:00
9103,9561,3,409,1,1,True,,2023-08-25 01:45:00,2023-08-25 02:15:00,1,2023-08-25 01:45:00
9104,9562,11,31,5,5,True,,2023-02-26 14:25:00,2023-02-26 14:55:00,1,2023-02-26 14:25:00
9105,9563,25,344,3,3,True,,2023-12-21 16:14:00,2023-12-21 16:21:00,1,2023-12-21 16:14:00
9106,9564,14,270,5,5,True,,2023-02-26 00:18:00,2023-02-26 00:30:00,1,2023-02-26 00:18:00
9107,9565,18,189,5,5,True,,2023-10-05 12:44:00,2023-10-05 13:02:00,1,2023-10-05 12:44:00
9108,9566,24,168,5,5,True,,2023-05-07 00:08:00,2023-05-07 00:19:00,1,2023-05-07 00:08:00
9109,9567,10,308,5,5,True,,2023-11-16 20:40:00,2023-11-16 20:46:00,1,2023-11-16 20:40:00
9110,9568,10,444,2,2,True,,2023-04-14 20:26:00,2023-04-14 20:31:00,1,2023-04-14 20:26:00
9111,9569,5,252,3,3,True,,2023-11-13 14:28:00,2023-11-13 14:39:00,1,2023-11-13 14:28:00
9112,9570,13,407,5,5,True,,2023-11-02 12:49:00,2023-11-02 13:04:00,1,2023-11-02 12:49:00
9113,9571,12,202,5,5,True,,2023-12-22 21:23:00,2023-12-22 21:36:00,1,2023-12-22 21:23:00
9114,9572,18,47,5,5,True,,2023-12-24 17:24:00,2023-12-24 17:30:00,1,2023-12-24 17:24:00
9115,9573,16,26,1,1,True,,2023-12-12 13:44:00,2023-12-12 13:52:00,1,2023-12-12 13:44:00
9116,9574,21,20,1,1,True,,2023-09-15 15:16:00,2023-09-15 15:46:00,1,2023-09-15 15:16:00
9117,9575,22,190,4,4,True,,2023-11-16 15:05:00,2023-11-16 15:14:00,1,2023-11-16 15:05:00
9118,9576,15,165,4,4,True,,2023-07-22 10:22:00,2023-07-22 10:48:00,1,2023-07-22 10:22:00
9119,9577,8,357,2,2,True,,2023-09-15 21:10:00,2023-09-15 21:31:00,1,2023-09-15 21:10:00
9120,9578,2,368,2,2,True,,2023-10-21 13:53:00,2023-10-21 14:01:00,1,2023-10-21 13:53:00
9121,9579,12,19,5,5,True,,2023-10-16 20:42:00,2023-10-16 20:48:00,1,2023-10-16 20:42:00
9122,9580,3,112,2,2,True,,2023-12-20 01:12:00,2023-12-20 01:31:00,1,2023-12-20 01:12:00
9123,9581,25,140,3,3,True,,2023-06-07 12:51:00,2023-06-07 13:20:00,1,2023-06-07 12:51:00
9124,9582,10,274,1,1,True,,2023-12-13 16:48:00,2023-12-13 17:16:00,1,2023-12-13 16:48:00
9125,9583,23,73,5,5,True,,2023-02-13 15:32:00,2023-02-13 15:37:00,1,2023-02-13 15:32:00
9126,9585,7,473,2,2,True,,2023-05-28 01:47:00,2023-05-28 01:54:00,1,2023-05-28 01:47:00
9127,9586,5,392,4,4,True,,2023-05-09 21:38:00,2023-05-09 21:56:00,1,2023-05-09 21:38:00
9128,9587,22,88,2,2,True,,2023-12-22 01:21:00,2023-12-22 01:46:00,1,2023-12-22 01:21:00
9129,9588,1,206,2,2,True,,2023-11-15 23:54:00,2023-11-16 00:12:00,1,2023-11-15 23:54:00
9130,9589,21,172,1,1,True,,2023-12-29 00:37:00,2023-12-29 00:43:00,1,2023-12-29 00:37:00
9131,9590,14,388,3,3,True,,2023-06-19 11:52:00,2023-06-19 12:00:00,1,2023-06-19 11:52:00
9132,9591,12,259,5,5,True,,2023-07-24 23:57:00,2023-07-25 00:26:00,1,2023-07-24 23:57:00
9133,9592,20,62,1,1,True,,2023-06-28 21:16:00,2023-06-28 21:31:00,1,2023-06-28 21:16:00
9134,9593,12,364,5,5,True,,2023-11-28 00:55:00,2023-11-28 01:09:00,1,2023-11-28 00:55:00
9135,9594,19,198,5,5,True,,2023-01-19 16:54:00,2023-01-19 17:03:00,1,2023-01-19 16:54:00
9136,9595,7,134,2,2,True,,2023-08-05 13:07:00,2023-08-05 13:20:00,1,2023-08-05 13:07:00
9137,9597,1,253,4,4,True,,2023-11-05 13:29:00,2023-11-05 13:47:00,1,2023-11-05 13:29:00
9138,9598,6,168,4,4,True,,2023-10-13 15:48:00,2023-10-13 16:03:00,1,2023-10-13 15:48:00
9139,9599,9,122,4,4,True,,2023-09-24 23:39:00,2023-09-24 23:48:00,1,2023-09-24 23:39:00
9140,9600,11,199,3,3,True,,2023-09-09 18:56:00,2023-09-09 19:22:00,1,2023-09-09 18:56:00
9141,9601,24,9,3,3,True,,2023-10-02 13:25:00,2023-10-02 13:46:00,1,2023-10-02 13:25:00
9142,9602,10,383,5,5,True,,2023-03-11 22:35:00,2023-03-11 22:48:00,1,2023-03-11 22:35:00
9143,9603,13,84,3,3,True,,2023-02-06 16:07:00,2023-02-06 16:33:00,1,2023-02-06 16:07:00
9144,9604,18,17,1,1,True,,2023-12-02 21:47:00,2023-12-02 22:11:00,1,2023-12-02 21:47:00
9145,9606,25,384,5,5,True,,2023-02-10 19:31:00,2023-02-10 19:47:00,1,2023-02-10 19:31:00
9146,9607,14,397,4,4,True,,2023-10-25 16:46:00,2023-10-25 17:07:00,1,2023-10-25 16:46:00
9147,9608,10,248,4,4,True,,2023-08-10 00:36:00,2023-08-10 01:01:00,1,2023-08-10 00:36:00
9148,9609,14,99,3,3,True,,2023-10-06 16:13:00,2023-10-06 16:21:00,1,2023-10-06 16:13:00
9149,9610,4,364,4,4,True,,2023-06-11 18:14:00,2023-06-11 18:40:00,1,2023-06-11 18:14:00
9150,9611,19,348,5,5,True,,2023-09-14 15:35:00,2023-09-14 15:54:00,1,2023-09-14 15:35:00
9151,9612,23,126,5,5,True,,2023-02-09 17:43:00,2023-02-09 18:01:00,1,2023-02-09 17:43:00
9152,9613,22,451,4,4,True,,2023-04-18 15:58:00,2023-04-18 16:16:00,1,2023-04-18 15:58:00
9153,9614,24,49,1,1,True,,2023-03-25 11:46:00,2023-03-25 12:02:00,1,2023-03-25 11:46:00
9154,9615,1,492,3,3,True,,2023-11-13 02:16:00,2023-11-13 02:28:00,1,2023-11-13 02:16:00
9155,9616,9,425,1,1,True,,2023-04-08 15:25:00,2023-04-08 15:51:00,1,2023-04-08 15:25:00
9156,9617,5,342,1,1,True,,2023-07-09 15:15:00,2023-07-09 15:31:00,1,2023-07-09 15:15:00
9157,9618,14,472,3,3,True,,2023-01-03 16:22:00,2023-01-03 16:41:00,1,2023-01-03 16:22:00
9158,9619,16,359,5,5,True,,2023-06-19 11:00:00,2023-06-19 11:13:00,1,2023-06-19 11:00:00
9159,9620,10,92,5,5,True,,2023-11-13 23:48:00,2023-11-14 00:16:00,1,2023-11-13 23:48:00
9160,9621,19,225,1,1,True,,2023-03-21 20:49:00,2023-03-21 21:15:00,1,2023-03-21 20:49:00
9161,9622,17,31,1,1,True,,2023-09-14 02:37:00,2023-09-14 02:57:00,1,2023-09-14 02:37:00
9162,9623,14,191,2,2,True,,2023-02-15 15:11:00,2023-02-15 15:21:00,1,2023-02-15 15:11:00
9163,9624,2,367,5,5,True,,2023-03-21 13:35:00,2023-03-21 13:40:00,1,2023-03-21 13:35:00
9164,9625,22,191,2,2,True,,2023-09-08 17:36:00,2023-09-08 17:45:00,1,2023-09-08 17:36:00
9165,9626,18,162,3,3,True,,2023-03-20 11:49:00,2023-03-20 12:02:00,1,2023-03-20 11:49:00
9166,9627,12,297,2,2,True,,2023-12-24 11:36:00,2023-12-24 11:47:00,1,2023-12-24 11:36:00
9167,9628,3,430,1,1,True,,2023-11-21 00:05:00,2023-11-21 00:15:00,1,2023-11-21 00:05:00
9168,9629,6,18,2,2,True,,2023-04-05 16:17:00,2023-04-05 16:24:00,1,2023-04-05 16:17:00
9169,9630,25,191,5,5,True,,2023-05-12 00:31:00,2023-05-12 00:40:00,1,2023-05-12 00:31:00
9170,9631,2,78,4,4,True,,2023-04-04 19:40:00,2023-04-04 19:52:00,1,2023-04-04 19:40:00
9171,9632,16,345,4,4,True,,2023-04-06 02:04:00,2023-04-06 02:26:00,1,2023-04-06 02:04:00
9172,9633,2,50,2,2,True,,2023-11-22 11:45:00,2023-11-22 12:03:00,1,2023-11-22 11:45:00
9173,9634,23,333,3,3,True,,2023-12-25 17:34:00,2023-12-25 17:54:00,1,2023-12-25 17:34:00
9174,9635,25,144,5,5,True,,2023-03-04 18:32:00,2023-03-04 18:44:00,1,2023-03-04 18:32:00
9175,9636,3,97,2,2,True,,2023-05-07 18:58:00,2023-05-07 19:23:00,1,2023-05-07 18:58:00
9176,9637,1,471,1,1,True,,2023-11-26 10:55:00,2023-11-26 11:00:00,1,2023-11-26 10:55:00
9177,9638,19,9,4,4,True,,2023-10-18 23:45:00,2023-10-19 00:04:00,1,2023-10-18 23:45:00
9178,9639,25,223,4,4,True,,2023-06-17 11:52:00,2023-06-17 12:04:00,1,2023-06-17 11:52:00
9179,9640,19,9,1,1,True,,2023-04-01 19:44:00,2023-04-01 19:59:00,1,2023-04-01 19:44:00
9180,9641,18,246,1,1,True,,2023-01-11 12:14:00,2023-01-11 12:25:00,1,2023-01-11 12:14:00
9181,9642,11,253,4,4,True,,2023-09-14 13:12:00,2023-09-14 13:33:00,1,2023-09-14 13:12:00
9182,9643,7,159,5,5,True,,2023-05-18 15:26:00,2023-05-18 15:43:00,1,2023-05-18 15:26:00
9183,9644,9,65,3,3,True,,2023-05-27 10:23:00,2023-05-27 10:29:00,1,2023-05-27 10:23:00
9184,9646,5,335,2,2,True,,2023-01-05 13:34:00,2023-01-05 14:00:00,1,2023-01-05 13:34:00
9185,9647,24,387,1,1,True,,2023-07-18 21:52:00,2023-07-18 22:10:00,1,2023-07-18 21:52:00
9186,9648,17,269,4,4,True,,2023-03-20 18:36:00,2023-03-20 18:49:00,1,2023-03-20 18:36:00
9187,9649,21,296,4,4,True,,2023-01-10 20:49:00,2023-01-10 21:11:00,1,2023-01-10 20:49:00
9188,9650,15,98,5,5,True,,2023-04-05 13:14:00,2023-04-05 13:31:00,1,2023-04-05 13:14:00
9189,9651,8,145,3,3,True,,2023-02-02 19:07:00,2023-02-02 19:21:00,1,2023-02-02 19:07:00
9190,9652,5,78,2,2,True,,2023-11-26 18:56:00,2023-11-26 19:03:00,1,2023-11-26 18:56:00
9191,9653,6,128,2,2,True,,2023-03-05 16:26:00,2023-03-05 16:39:00,1,2023-03-05 16:26:00
9192,9654,21,114,2,2,True,,2023-09-22 20:00:00,2023-09-22 20:22:00,1,2023-09-22 20:00:00
9193,9655,6,265,4,4,True,,2023-10-25 11:09:00,2023-10-25 11:39:00,1,2023-10-25 11:09:00
9194,9656,11,280,3,3,True,,2023-04-26 18:26:00,2023-04-26 18:53:00,1,2023-04-26 18:26:00
9195,9657,4,473,1,1,True,,2023-09-21 02:10:00,2023-09-21 02:33:00,1,2023-09-21 02:10:00
9196,9658,24,94,2,2,True,,2023-10-28 20:38:00,2023-10-28 20:57:00,1,2023-10-28 20:38:00
9197,9659,2,324,2,2,True,,2023-04-22 18:55:00,2023-04-22 19:21:00,1,2023-04-22 18:55:00
9198,9660,5,400,5,5,True,,2023-01-06 22:57:00,2023-01-06 23:06:00,1,2023-01-06 22:57:00
9199,9661,24,279,3,0,False,wrong_item,2023-09-04 15:12:00,2023-09-04 15:27:00,1,2023-09-04 15:12:00
9200,9662,6,130,3,3,True,,2023-11-14 22:55:00,2023-11-14 23:03:00,1,2023-11-14 22:55:00
9201,9663,24,134,1,1,True,,2023-06-08 22:20:00,2023-06-08 22:39:00,1,2023-06-08 22:20:00
9202,9664,4,16,2,2,True,,2023-07-15 01:33:00,2023-07-15 01:42:00,1,2023-07-15 01:33:00
9203,9665,6,149,4,4,True,,2023-05-19 16:30:00,2023-05-19 16:46:00,1,2023-05-19 16:30:00
9204,9666,1,370,4,4,True,,2023-09-23 00:01:00,2023-09-23 00:25:00,1,2023-09-23 00:01:00
9205,9667,18,18,2,2,True,,2023-09-17 13:51:00,2023-09-17 14:09:00,1,2023-09-17 13:51:00
9206,9668,12,111,4,4,True,,2023-12-28 01:05:00,2023-12-28 01:17:00,1,2023-12-28 01:05:00
9207,9669,18,354,1,1,True,,2023-04-15 23:26:00,2023-04-15 23:50:00,1,2023-04-15 23:26:00
9208,9670,3,387,4,4,True,,2023-10-20 19:22:00,2023-10-20 19:48:00,1,2023-10-20 19:22:00
9209,9671,19,231,1,1,True,,2023-12-07 00:37:00,2023-12-07 01:07:00,1,2023-12-07 00:37:00
9210,9672,15,346,1,1,True,,2023-06-07 20:32:00,2023-06-07 20:49:00,1,2023-06-07 20:32:00
9211,9673,10,191,4,4,True,,2023-12-20 20:42:00,2023-12-20 20:57:00,1,2023-12-20 20:42:00
9212,9674,1,78,4,4,True,,2023-05-27 16:45:00,2023-05-27 16:51:00,1,2023-05-27 16:45:00
9213,9675,15,198,4,4,True,,2023-05-09 13:48:00,2023-05-09 13:54:00,1,2023-05-09 13:48:00
9214,9676,1,290,5,5,True,,2023-09-27 11:03:00,2023-09-27 11:25:00,1,2023-09-27 11:03:00
9215,9677,13,474,2,2,True,,2023-12-18 12:39:00,2023-12-18 13:00:00,1,2023-12-18 12:39:00
9216,9678,10,29,3,3,True,,2023-06-05 12:48:00,2023-06-05 13:01:00,1,2023-06-05 12:48:00
9217,9679,21,258,1,1,True,,2023-12-18 14:51:00,2023-12-18 15:17:00,1,2023-12-18 14:51:00
9218,9680,17,161,3,3,True,,2023-11-13 19:50:00,2023-11-13 20:13:00,1,2023-11-13 19:50:00
9219,9681,10,259,1,1,True,,2023-12-01 10:59:00,2023-12-01 11:12:00,1,2023-12-01 10:59:00
9220,9682,15,10,3,3,True,,2023-08-01 11:52:00,2023-08-01 12:15:00,1,2023-08-01 11:52:00
9221,9683,25,156,1,1,True,,2023-05-17 00:26:00,2023-05-17 00:49:00,1,2023-05-17 00:26:00
9222,9684,20,402,2,2,True,,2023-12-08 19:39:00,2023-12-08 19:45:00,1,2023-12-08 19:39:00
9223,9685,22,278,4,4,True,,2023-04-04 11:28:00,2023-04-04 11:57:00,1,2023-04-04 11:28:00
9224,9686,10,229,3,3,True,,2023-08-21 18:59:00,2023-08-21 19:06:00,1,2023-08-21 18:59:00
9225,9687,10,144,2,2,True,,2023-08-07 18:49:00,2023-08-07 19:14:00,1,2023-08-07 18:49:00
9226,9688,13,147,2,2,True,,2023-05-11 14:57:00,2023-05-11 15:07:00,1,2023-05-11 14:57:00
9227,9689,20,190,4,4,True,,2023-03-13 11:34:00,2023-03-13 11:41:00,1,2023-03-13 11:34:00
9228,9690,8,409,3,3,True,,2023-12-09 00:31:00,2023-12-09 00:37:00,1,2023-12-09 00:31:00
9229,9691,4,485,4,4,True,,2023-06-13 13:38:00,2023-06-13 13:57:00,1,2023-06-13 13:38:00
9230,9692,21,223,4,4,True,,2023-10-19 12:05:00,2023-10-19 12:30:00,1,2023-10-19 12:05:00
9231,9693,8,193,2,2,True,,2023-01-22 18:51:00,2023-01-22 19:14:00,1,2023-01-22 18:51:00
9232,9694,7,420,1,1,True,,2023-11-10 16:13:00,2023-11-10 16:27:00,1,2023-11-10 16:13:00
9233,9696,16,278,2,2,True,,2023-11-22 17:38:00,2023-11-22 18:03:00,1,2023-11-22 17:38:00
9234,9697,14,115,4,4,True,,2023-05-24 12:54:00,2023-05-24 13:09:00,1,2023-05-24 12:54:00
9235,9698,21,369,4,4,True,,2023-11-02 00:41:00,2023-11-02 01:02:00,1,2023-11-02 00:41:00
9236,9699,1,269,2,2,True,,2023-05-08 22:32:00,2023-05-08 22:41:00,1,2023-05-08 22:32:00
9237,9700,17,394,2,2,True,,2023-11-19 16:00:00,2023-11-19 16:15:00,1,2023-11-19 16:00:00
9238,9701,12,386,5,2,False,wrong_item,2023-02-22 21:04:00,2023-02-22 21:11:00,1,2023-02-22 21:04:00
9239,9702,1,107,3,3,True,,2023-11-08 13:03:00,2023-11-08 13:17:00,1,2023-11-08 13:03:00
9240,9704,23,391,2,2,True,,2023-09-28 02:30:00,2023-09-28 02:44:00,1,2023-09-28 02:30:00
9241,9705,22,169,3,3,True,,2023-10-01 19:03:00,2023-10-01 19:08:00,1,2023-10-01 19:03:00
9242,9706,7,85,4,4,True,,2023-01-21 13:48:00,2023-01-21 14:16:00,1,2023-01-21 13:48:00
9243,9707,3,2,2,2,True,,2023-01-27 16:24:00,2023-01-27 16:41:00,1,2023-01-27 16:24:00
9244,9708,17,229,5,2,False,damaged,2023-04-23 17:18:00,2023-04-23 17:40:00,1,2023-04-23 17:18:00
9245,9709,13,170,4,4,True,,2023-11-24 18:38:00,2023-11-24 18:44:00,1,2023-11-24 18:38:00
9246,9710,23,278,5,5,True,,2023-06-14 21:49:00,2023-06-14 22:09:00,1,2023-06-14 21:49:00
9247,9711,22,92,5,5,True,,2023-03-04 20:21:00,2023-03-04 20:47:00,1,2023-03-04 20:21:00
9248,9713,14,130,2,2,True,,2023-11-08 15:20:00,2023-11-08 15:33:00,1,2023-11-08 15:20:00
9249,9714,16,114,4,4,True,,2023-03-09 14:37:00,2023-03-09 14:45:00,1,2023-03-09 14:37:00
9250,9715,22,245,3,3,True,,2023-03-24 01:30:00,2023-03-24 02:00:00,1,2023-03-24 01:30:00
9251,9716,10,253,3,3,True,,2023-12-05 09:40:00,2023-12-05 09:59:00,1,2023-12-05 09:40:00
9252,9717,19,107,3,3,True,,2023-03-19 19:03:00,2023-03-19 19:24:00,1,2023-03-19 19:03:00
9253,9718,6,139,3,3,True,,2023-08-07 16:39:00,2023-08-07 16:45:00,1,2023-08-07 16:39:00
9254,9719,3,84,3,3,True,,2023-01-24 15:05:00,2023-01-24 15:19:00,1,2023-01-24 15:05:00
9255,9720,11,358,2,2,True,,2023-08-24 20:35:00,2023-08-24 20:43:00,1,2023-08-24 20:35:00
9256,9721,4,381,1,1,True,,2023-11-01 10:46:00,2023-11-01 11:15:00,1,2023-11-01 10:46:00
9257,9722,5,236,3,3,True,,2023-03-27 23:30:00,2023-03-27 23:49:00,1,2023-03-27 23:30:00
9258,9723,9,356,1,1,True,,2023-05-17 14:18:00,2023-05-17 14:47:00,1,2023-05-17 14:18:00
9259,9724,7,364,3,3,True,,2023-01-11 09:39:00,2023-01-11 09:49:00,1,2023-01-11 09:39:00
9260,9726,24,485,5,5,True,,2023-12-06 01:30:00,2023-12-06 01:52:00,1,2023-12-06 01:30:00
9261,9727,23,404,1,1,True,,2023-07-16 20:58:00,2023-07-16 21:22:00,1,2023-07-16 20:58:00
9262,9729,16,89,2,2,True,,2023-04-24 12:11:00,2023-04-24 12:32:00,1,2023-04-24 12:11:00
9263,9731,17,70,1,1,True,,2023-11-20 10:01:00,2023-11-20 10:22:00,1,2023-11-20 10:01:00
9264,9732,3,370,5,5,True,,2023-01-04 15:29:00,2023-01-04 15:37:00,1,2023-01-04 15:29:00
9265,9733,8,237,1,1,True,,2023-05-06 14:44:00,2023-05-06 15:01:00,1,2023-05-06 14:44:00
9266,9734,16,387,5,5,True,,2023-02-08 18:00:00,2023-02-08 18:07:00,1,2023-02-08 18:00:00
9267,9735,10,370,2,2,True,,2023-06-24 12:47:00,2023-06-24 13:08:00,1,2023-06-24 12:47:00
9268,9736,21,302,3,3,True,,2023-12-07 15:55:00,2023-12-07 16:22:00,1,2023-12-07 15:55:00
9269,9737,12,342,2,0,False,wrong_item,2023-01-18 00:48:00,2023-01-18 01:08:00,1,2023-01-18 00:48:00
9270,9738,6,9,1,1,True,,2023-09-14 20:19:00,2023-09-14 20:47:00,1,2023-09-14 20:19:00
9271,9739,17,155,2,2,True,,2023-12-16 02:43:00,2023-12-16 03:02:00,1,2023-12-16 02:43:00
9272,9740,12,321,2,2,True,,2023-10-05 23:57:00,2023-10-06 00:10:00,1,2023-10-05 23:57:00
9273,9741,15,4,1,1,True,,2023-06-09 12:10:00,2023-06-09 12:16:00,1,2023-06-09 12:10:00
9274,9742,23,15,3,3,True,,2023-08-15 19:53:00,2023-08-15 20:03:00,1,2023-08-15 19:53:00
9275,9743,10,420,5,5,True,,2023-09-07 02:00:00,2023-09-07 02:11:00,1,2023-09-07 02:00:00
9276,9744,18,342,1,1,True,,2023-10-27 19:24:00,2023-10-27 19:37:00,1,2023-10-27 19:24:00
9277,9745,4,136,2,2,True,,2023-07-11 16:13:00,2023-07-11 16:36:00,1,2023-07-11 16:13:00
9278,9746,8,342,5,5,True,,2023-01-17 17:30:00,2023-01-17 17:39:00,1,2023-01-17 17:30:00
9279,9747,14,389,2,2,True,,2023-04-10 13:12:00,2023-04-10 13:37:00,1,2023-04-10 13:12:00
9280,9748,20,150,4,4,True,,2023-10-22 12:12:00,2023-10-22 12:32:00,1,2023-10-22 12:12:00
9281,9749,16,15,5,5,True,,2023-07-26 18:59:00,2023-07-26 19:19:00,1,2023-07-26 18:59:00
9282,9750,12,468,3,3,True,,2023-08-01 17:33:00,2023-08-01 17:53:00,1,2023-08-01 17:33:00
9283,9751,8,168,4,4,True,,2023-12-10 00:05:00,2023-12-10 00:12:00,1,2023-12-10 00:05:00
9284,9752,3,51,2,2,True,,2023-11-14 12:09:00,2023-11-14 12:21:00,1,2023-11-14 12:09:00
9285,9753,24,247,3,3,True,,2023-04-14 20:10:00,2023-04-14 20:20:00,1,2023-04-14 20:10:00
9286,9754,8,381,3,3,True,,2023-12-28 01:20:00,2023-12-28 01:25:00,1,2023-12-28 01:20:00
9287,9755,3,112,2,2,True,,2023-12-05 00:26:00,2023-12-05 00:43:00,1,2023-12-05 00:26:00
9288,9756,15,136,1,1,True,,2023-08-05 13:13:00,2023-08-05 13:22:00,1,2023-08-05 13:13:00
9289,9757,9,123,1,1,True,,2023-10-23 00:37:00,2023-10-23 00:54:00,1,2023-10-23 00:37:00
9290,9758,21,498,5,0,False,wrong_qty,2023-06-23 13:53:00,2023-06-23 14:08:00,1,2023-06-23 13:53:00
9291,9759,15,96,2,2,True,,2023-11-21 12:47:00,2023-11-21 12:58:00,1,2023-11-21 12:47:00
9292,9760,16,286,3,3,True,,2023-12-22 18:47:00,2023-12-22 19:05:00,1,2023-12-22 18:47:00
9293,9761,9,463,4,4,True,,2023-12-14 19:34:00,2023-12-14 19:59:00,1,2023-12-14 19:34:00
9294,9762,8,73,2,2,True,,2023-12-07 23:44:00,2023-12-08 00:01:00,1,2023-12-07 23:44:00
9295,9763,7,487,3,3,True,,2023-08-05 14:04:00,2023-08-05 14:13:00,1,2023-08-05 14:04:00
9296,9764,22,473,1,1,True,,2023-12-05 14:41:00,2023-12-05 14:53:00,1,2023-12-05 14:41:00
9297,9765,23,441,5,1,False,wrong_qty,2023-10-10 15:34:00,2023-10-10 16:01:00,1,2023-10-10 15:34:00
9298,9766,13,107,2,2,True,,2023-03-09 11:38:00,2023-03-09 11:58:00,1,2023-03-09 11:38:00
9299,9767,10,321,1,1,True,,2023-06-24 17:41:00,2023-06-24 17:47:00,1,2023-06-24 17:41:00
9300,9768,14,377,5,5,True,,2023-12-25 22:14:00,2023-12-25 22:26:00,1,2023-12-25 22:14:00
9301,9769,1,493,5,5,True,,2023-07-20 21:57:00,2023-07-20 22:13:00,1,2023-07-20 21:57:00
9302,9770,11,88,1,1,True,,2023-08-14 20:03:00,2023-08-14 20:23:00,1,2023-08-14 20:03:00
9303,9771,3,381,4,4,True,,2023-07-09 14:36:00,2023-07-09 15:00:00,1,2023-07-09 14:36:00
9304,9772,18,167,2,2,True,,2023-09-13 02:10:00,2023-09-13 02:15:00,1,2023-09-13 02:10:00
9305,9773,17,87,1,1,True,,2023-10-07 14:17:00,2023-10-07 14:34:00,1,2023-10-07 14:17:00
9306,9775,14,389,3,3,True,,2023-12-18 16:35:00,2023-12-18 16:54:00,1,2023-12-18 16:35:00
9307,9776,4,236,3,3,True,,2023-06-13 19:03:00,2023-06-13 19:31:00,1,2023-06-13 19:03:00
9308,9777,20,270,1,1,True,,2023-12-27 21:56:00,2023-12-27 22:03:00,1,2023-12-27 21:56:00
9309,9778,25,499,3,3,True,,2023-03-16 14:41:00,2023-03-16 14:51:00,1,2023-03-16 14:41:00
9310,9780,6,307,5,5,True,,2023-10-26 21:31:00,2023-10-26 21:52:00,1,2023-10-26 21:31:00
9311,9781,22,181,1,1,True,,2023-09-04 10:45:00,2023-09-04 11:09:00,1,2023-09-04 10:45:00
9312,9782,24,193,1,1,True,,2023-06-19 22:13:00,2023-06-19 22:20:00,1,2023-06-19 22:13:00
9313,9783,20,345,1,1,True,,2023-02-26 22:31:00,2023-02-26 22:47:00,1,2023-02-26 22:31:00
9314,9784,16,472,3,3,True,,2023-04-13 16:31:00,2023-04-13 17:00:00,1,2023-04-13 16:31:00
9315,9785,5,271,5,5,True,,2023-05-09 19:21:00,2023-05-09 19:40:00,1,2023-05-09 19:21:00
9316,9786,8,381,1,1,True,,2023-04-13 16:56:00,2023-04-13 17:15:00,1,2023-04-13 16:56:00
9317,9787,7,39,5,5,True,,2023-09-06 11:29:00,2023-09-06 11:42:00,1,2023-09-06 11:29:00
9318,9788,18,103,4,4,True,,2023-07-17 18:57:00,2023-07-17 19:12:00,1,2023-07-17 18:57:00
9319,9789,13,253,4,4,True,,2023-11-22 23:20:00,2023-11-22 23:30:00,1,2023-11-22 23:20:00
9320,9790,20,9,1,1,True,,2023-05-28 15:50:00,2023-05-28 16:09:00,1,2023-05-28 15:50:00
9321,9791,18,129,2,2,True,,2023-06-06 15:58:00,2023-06-06 16:16:00,1,2023-06-06 15:58:00
9322,9792,14,263,4,4,True,,2023-06-10 19:23:00,2023-06-10 19:44:00,1,2023-06-10 19:23:00
9323,9793,6,5,2,2,True,,2023-08-26 21:55:00,2023-08-26 22:09:00,1,2023-08-26 21:55:00
9324,9794,10,136,2,2,True,,2023-03-22 15:38:00,2023-03-22 15:56:00,1,2023-03-22 15:38:00
9325,9795,1,260,5,5,True,,2023-10-05 00:23:00,2023-10-05 00:35:00,1,2023-10-05 00:23:00
9326,9796,14,284,2,2,True,,2023-09-03 00:11:00,2023-09-03 00:27:00,1,2023-09-03 00:11:00
9327,9797,2,463,1,1,True,,2023-02-02 19:04:00,2023-02-02 19:12:00,1,2023-02-02 19:04:00
9328,9798,14,324,5,5,True,,2023-10-12 13:08:00,2023-10-12 13:36:00,1,2023-10-12 13:08:00
9329,9799,6,209,3,3,True,,2023-07-15 20:30:00,2023-07-15 20:36:00,1,2023-07-15 20:30:00
9330,9800,25,465,1,1,True,,2023-09-27 15:18:00,2023-09-27 15:36:00,1,2023-09-27 15:18:00
9331,9801,2,387,3,3,True,,2023-05-26 22:25:00,2023-05-26 22:42:00,1,2023-05-26 22:25:00
